;RF0610;RF0620;RF0811;RF0812;RF0893;RF0899;RF1011;RF1012;RF1013;RF1020;RF1031;RF1032;RF1039
1997-12-31;1,015287;1,029289;5,973262;-1,933692;-2,564859;-2,426814;1,029434;1,107009;4,820751;1,029868;2,334956;-0,637553;0,984962
1998-01-31;0,999388;1,016157;-8,832272;0,28348;7,619403;4,314883;0,995989;0,986841;-0,818246;1,005684;0,770556;0,818679;1,004454
1998-02-28;0,998909;1,013539;-4,653301;1,717273;-3,897058;0,167538;0,966836;0,999379;0,564194;0,977245;-2,068585;-2,47825;1,002687
1998-03-31;1,00349;0,928497;9,048222;1,981642;5,761076;-1,99703;1,015981;1,010787;-1,620306;0,99083;-1,725358;-1,568289;0,99051
1998-04-30;1,00191;1,109508;-1,005472;-0,111932;-9,955392;26,86636;1,041409;1,030626;1,191018;1,011791;1,483356;-2,896646;0,980557
1998-05-31;0,995065;0,90501;-27,87505;-4,367454;3,609312;-2,219401;0,935301;0,948768;-2,625076;0,946455;-5,340521;4,870088;0,976921
1998-06-30;0,990119;0,962326;-1,362337;2,356072;-4,273935;-1,120506;1,018703;1,005894;-0,000242;1,00265;0,676889;6,215053;1,015254
1998-07-31;1,012111;1,02568;3,434325;-0,368813;-7,483008;2,310279;1,022495;1,024698;3,590921;1,013623;0,424095;0,504615;1,004452
1998-08-31;0,994023;1,004418;-3,7861;-2,605347;5,765837;-4,59772;0,97023;0,975715;-2,304389;0,993711;-0,469674;-2,266398;0,997397
1998-09-30;1,001406;0,987187;22,774077;4,136748;4,776604;3,352016;1,023729;1,034476;-0,328014;1,015372;1,969123;-4,797359;1,007727
1998-10-31;0,997588;1,007887;-32,797335;-0,741581;-1,468815;2,503215;0,969866;0,990258;0,836596;0,98941;-0,974614;0,119976;0,99638
1998-11-30;1,048204;1,033724;1,686878;-1,719594;7,368677;-1,41521;1,012594;0,995075;-0,987476;0,992317;-0,6587;-0,567497;0,994449
1998-12-31;1,005315;1,002621;5,460612;4,259995;-22,182032;4,122973;1,030725;1,034986;8,207273;1,017329;1,487148;4,143421;0,997109
1999-01-31;1,001712;0,968746;-7,51872;-0,175711;-2,907794;-0,156796;0,966018;0,942098;-0,337356;0,972772;-2,644096;-0,987623;1,005487
1999-02-28;1,002225;0,992396;-7,240857;-7,685848;-0,245282;-1,928237;1,003047;0,992476;-0,032427;0,99758;-0,159001;-0,999128;1,005856
1999-03-31;1,003247;1,125021;-0,621861;2,297143;-3,634081;0,331222;1,111087;1,084071;2,907405;1,027139;2,411754;3,432827;1,000206
1999-04-30;0,990061;0,981965;5,22444;0,992704;-4,703107;1,143069;0,97387;0,985404;-0,772232;0,988956;-1,341018;-1,022772;0,993397
1999-05-31;0,886471;0,400022;-3,051367;-2,0277;3,107676;-4,960097;0,979981;0,980549;-3,200173;0,973361;-2,664344;-4,683931;0,992558
1999-06-30;0,994441;0,969515;10,07381;7,808251;3,980779;14,442385;1,038395;1,072367;2,29054;1,020264;2,294307;-2,020838;1,005248
1999-07-31;1,006118;1,070217;-0,651959;-3,20542;1,566753;0,283998;0,99023;0,96467;-0,606335;0,990306;-0,810691;2,287874;1,00141
1999-08-31;1,006155;0,979033;5,481241;1,186582;2,084346;0,496372;1,011552;0,992718;-1,033628;0,998531;-0,148271;-1,388224;1,001938
1999-09-30;0,993642;1,012048;26,922465;1,630129;2,511236;4,425303;1,009071;1,017062;1,569474;1,011907;1,399861;8,020393;1,000259
1999-10-31;1,006652;1,006763;-7,439781;-8,247712;-4,063481;-5,337003;0,96049;0,970621;-0,286809;0,998524;-0,209482;-0,875712;0,999629
1999-11-30;1,002059;1,005978;-5,071;-0,581876;-2,893113;2,97396;1,035615;1,000401;3,850895;1,013804;1,219872;1,85442;0,999985
1999-12-31;0,896841;0,961309;6,746274;1,334493;0,58968;18,588559;0,997023;1,013721;-0,820085;0,996788;-0,523475;1,012101;1,000913
2000-01-31;0,926074;0,994947;0,874467;-2,369499;-5,117801;-5,452311;0,957635;0,962175;-2,955819;0,959631;-4,153474;-4,640235;0,999098
2000-02-29;0,965901;1,043072;-0,762569;7,41554;6,915564;1,092638;1,016207;1,027549;-1,470804;1,009537;0,988774;1,119032;0,998599
2000-03-31;0,939638;1,011107;2,866636;6,986079;-6,486762;4,967579;1,03899;1,033769;1,392508;1,008893;0,818771;3,94849;1,000495
2000-04-30;0,849682;0,997988;-22,427903;-5,193889;7,498489;-2,977203;0,913024;0,906367;-6,584301;0,94841;-5,879286;-12,965387;1,002121
2000-05-31;0,897944;0,840612;3,525299;15,859809;19,079583;15,497046;1,055988;1,072368;1,920814;1,036508;3,997438;6,593932;1,003511
2000-06-30;0,956783;0,530499;-4,422646;-5,970449;-1,958602;-3,308861;0,993302;0,985136;1,731028;0,99446;-0,787333;-3,60125;0,998538
