;RF0610;RF0620;RF0811;RF0812;RF0893;RF0899;RF1011;RF1012;RF1013;RF1020;RF1031;RF1032;RF1039
1997-09-30;0,994429;0,988031;27,876466;13,458335;13,308713;8,014532;1,011111;1,008199;-2,437187;1,117252;10,735969;-8,241228;2,288882
1997-10-31;1,035006;1,062613;22,187326;16,862824;7,129143;11,492214;1,022945;1,048183;0,776515;0,997944;0,736445;-3,041115;1,288399
1997-11-30;0,986966;1,052553;-2,236372;-4,648592;2,933291;-3,908793;0,965599;0,992224;0,148916;1,020983;-6,038068;-8,958463;0,840474
1997-12-31;1,027334;1,065388;-31,208587;-23,372309;19,002077;-18,173948;1,0304;1,034733;-4,005651;1,071856;-19,822046;-2,189094;0,532972
1998-01-31;1,015204;1,047064;-4,582258;-21,438453;16,087475;2,643608;1,018395;0,990889;0,942109;0,876136;-1,066955;-5,725122;0,520725
1998-02-28;0,925254;0,961728;-6,162059;-12,109226;-2,053745;0,710281;0,925015;0,916146;-1,511498;0,892688;2,391608;-9,070714;0,439086
1998-03-31;1,01885;1,037903;18,175197;7,035279;7,207931;10,823175;1,029016;1,038649;-0,479522;1,09076;14,919669;3,133727;0,416323
1998-04-30;0,972675;0,957617;0,947407;5,663737;-7,476918;2,681661;1,007637;1,027425;1,142521;0,968228;12,163692;8,664929;0,343783
1998-05-31;1,012872;0,937562;-2,416433;1,253661;-10,974889;-0,142835;1,009602;1,012918;0,255852;0,930405;6,340952;9,574041;0,429841
1998-06-30;0,975651;0,774574;11,573724;19,429961;1,763149;9,241584;0,981549;1,026798;-0,583169;1,1451;12,976391;11,868221;1,258067
1998-07-31;1,025521;1,043108;13,667408;16,489481;-7,135551;21,45271;0,988602;0,972495;-0,033349;1,041332;-35,904243;4,902641;1,626633
1998-08-31;1,009194;1,070141;-46,302716;-19,055466;-40,076586;-45,110545;1,011315;0,932603;3,491294;0,847291;2,444018;-2,476566;2,004737
1998-09-30;0,994843;1,000723;27,854541;13,598892;13,865784;8,394203;1,005841;1,000987;-1,876287;1,113242;10,515631;-6,580572;2,281169
1998-10-31;1,035551;1,068187;21,696851;16,41592;6,348206;11,429105;1,016998;1,055423;2,783888;0,997684;0,789617;-3,018902;1,287785
1998-11-30;0,983559;1,042743;-2,89689;-4,520032;3,93557;-2,578916;0,972857;0,990943;1,258003;1,02107;-5,983264;-8,123364;0,844213
1998-12-31;1,028038;1,060086;-30,97544;-23,801158;19,251155;-19,225605;1,032501;1,033626;-2,990625;1,077042;-19,519906;-2,065488;0,537283
1999-01-31;1,016039;1,035215;-6,33061;-20,993731;13,738879;4,13123;1,018143;0,99613;0,261108;0,875452;-1,041729;-5,961202;0,527846
1999-02-28;0,928352;0,964529;-6,645831;-10,881379;0,34741;0,158548;0,92647;0,915578;-3,140536;0,890905;2,297895;-9,752738;0,443708
1999-03-31;1,020691;1,038875;18,675652;7,815174;6,73447;10,315935;1,028524;1,035029;-0,221105;1,093374;14,892709;3,423921;0,421681
1999-04-30;0,971659;0,951586;1,586084;5,451545;-8,966808;1,972549;1,018027;1,031047;0,496726;0,97146;12,446357;8,175913;0,348257
1999-05-31;1,015707;0,941161;-2,084147;0,777787;-9,116096;-0,473612;1,009608;1,012775;0,056868;0,930975;6,472773;9,897546;0,43511
1999-06-30;0,972724;0,797029;11,98709;18,572662;1,267281;8,488261;0,970376;1,013976;-1,237273;1,141756;12,73572;11,004993;1,260642
1999-07-31;1,022487;1,04007;14,440197;16,557501;-5,960137;19,686927;0,98524;0,979689;0,279904;1,04024;-36,129903;4,30685;1,618199
1999-08-31;1,01002;1,070852;-43,692633;-19,279451;-41,696802;-42,723634;1,015621;0,934679;3,293568;0,849674;2,787287;-2,044217;1,982847
1999-09-30;0,995881;1,009038;26,397625;13,306759;13,538388;8,689102;0,999069;0,999383;-2,043095;1,107219;10,00708;-5,720538;2,268231
1999-10-31;1,034646;1,060944;20,155367;16,00751;5,772102;11,198547;1,015816;1,058809;4,29075;0,995395;0,626563;-3,595892;1,289955
1999-11-30;0,981924;1,022693;-4,157249;-3,628708;5,620896;-1,67903;0,981653;0,987365;2,280476;1,022815;-5,80002;-7,085602;0,851745
1999-12-31;1,026238;1,056309;-33,404462;-23,935788;20,102282;-20,078844;1,028902;1,037202;-2,716423;1,079341;-19,383869;-2,473281;0,542953
2000-01-31;1,015138;1,029509;-6,116803;-21,089732;11,161406;5,88575;1,022344;0,995732;0,00251;0,875924;-0,936856;-5,699351;0,534098
2000-02-29;0,928787;0,96397;-5,956321;-10,452779;1,459894;-0,149692;0,928426;0,916152;-4,47729;0,88986;2,245068;-10,01736;0,447711
2000-03-31;1,02486;1,042485;19,069146;8,011325;6,233185;10,205365;1,025343;1,034909;0,169365;1,096003;14,811301;3,643509;0,427181
2000-04-30;0,972794;0,951276;3,828467;5,76354;-9,900577;1,133276;1,02443;1,032825;-0,415192;0,974462;12,735443;8,049825;0,352728
2000-05-31;1,021401;0,955718;-1,187934;0,852547;-7,556285;-0,708197;1,010887;1,011038;0,02454;0,933228;6,806128;9,827155;0,440368
2000-06-30;0,972647;0,825171;12,494979;17,973125;1,576462;8,211805;0,959292;1,00634;-1,877061;1,139789;12,561774;9,998221;1,260621
2000-07-31;1,016714;1,033195;14,448071;16,792372;-4,483069;18,140022;0,980811;0,980258;0,751071;1,038614;-36,255235;4,591871;1,608609
2000-08-31;1,010514;1,07029;-41,25343;-19,818354;-42,523255;-40,619997;1,022232;0,938925;3,125132;0,849956;2,847731;-1,308125;1,963001
2000-09-30;0,99397;1,014709;24,523702;13,027761;13,443313;8,552962;0,992139;1,001534;-2,148927;1,100463;9,376508;-5,315841;2,255296
2000-10-31;1,034396;1,046661;17,443834;16,212823;4,698957;10,328017;1,022816;1,057002;5,769354;0,993586;0,486225;-4,704047;1,294576
2000-11-30;0,980352;0,990315;-5,608122;-2,726148;6,18049;-1,03466;0,987582;0,98779;3,172318;1,023908;-5,69814;-6,241746;0,860775
2000-12-31;1,023897;1,050295;-37,067208;-24,825244;19,967301;-20,667784;1,019969;1,042226;-2,598733;1,080271;-19,389702;-3,332455;0,548541
2001-01-31;1,014032;1,028693;-4,642105;-21,735186;8,287009;7,576753;1,026836;0,991896;-0,364099;0,878693;-0,622653;-5,731458;0,539047
2001-02-28;0,929265;0,968156;-3,132352;-10,293002;2,781697;-0,380617;0,929281;0,91563;-5,751851;0,891067;2,391713;-9,637547;0,450645
2001-03-31;1,027308;1,047407;18,954731;8,317296;6,044821;10,385107;1,025084;1,03828;0,3994;1,096823;14,762347;3,891613;0,432025
2001-04-30;0,976091;0,958461;6,904979;6,982394;-9,601494;0,612204;1,026692;1,028393;-1,169273;0,978062;13,020444;8,574979;0,356297
2001-05-31;1,028792;0,978867;0,006401;1,094443;-5,138922;-0,98455;1,014932;1,011963;0,154271;0,936793;7,310529;9,701983;0,445086
2001-06-30;0,973603;0,85349;11,533556;17,501919;2,210847;8,061199;0,950084;1,003467;-2,291302;1,135012;12,125111;9,586247;1,258857
2001-07-31;1,010897;1,019425;13,950791;17,071684;-4,064209;16,591162;0,976787;0,974554;1,273004;1,03752;-36,345609;4,659938;1,599375
2001-08-31;1,009918;1,063821;-39,647925;-20,911595;-43,431421;-38,907571;1,025944;0,947971;2,960577;0,849041;2,708533;-1,313885;1,948226
2001-09-30;0,990158;1,015304;22,095117;12,889775;12,593401;8,61857;0,988948;1,003207;-1,987017;1,095038;8,815242;-5,10866;2,242781
2001-10-31;1,032236;1,032353;15,140009;16,569701;3,672382;9,830734;1,031254;1,051658;6,445213;0,991758;0,398777;-5,591558;1,300217
2001-11-30;0,981159;0,956997;-6,069018;-2,10292;6,6669;-0,848446;0,986271;0,992749;3,67363;1,024063;-5,694051;-5,746552;0,869295
2001-12-31;1,0249;1,048388;-39,328892;-25,348369;19,296477;-21,072234;1,013976;1,043764;-2,011791;1,083787;-19,13969;-3,794144;0,553163
2002-01-31;1,012518;1,033418;-2,759965;-22,19523;6,895785;8,5066;1,03202;0,990541;-0,689712;0,881037;-0,380131;-5,630107;0,542086
2002-02-28;0,928676;0,963449;-0,914915;-10,830953;2,930225;-0,792107;0,928125;0,91529;-6,633271;0,891154;2,39586;-9,380213;0,453354
2002-03-31;1,028915;1,051213;18,254981;7,601615;6,42638;10,381272;1,026617;1,040961;0,521988;1,097125;14,826177;3,809719;0,436771
2002-04-30;0,978545;0,975939;10,270058;8,45343;-9,065217;0,741048;1,027154;1,020064;-2,06257;0,980215;13,151093;9,184991;0,359442
2002-05-31;1,033779;1,006042;-0,801263;1,888825;-3,354843;-0,980934;1,01477;1,015589;0,09281;0,940902;7,869684;9,290205;0,449283
2002-06-30;0,974102;0,882038;11,750067;17,837912;3,062391;8,331405;0,948587;1,001852;-2,39906;1,132943;11,954192;9,977999;1,256748
2002-07-31;1,006742;1,005265;13,29395;17,381383;-3,560818;15,087128;0,971386;0,967214;1,636882;1,03669;-36,50573;4,703763;1,592368
2002-08-31;1,009222;1,04835;-38,778344;-22,019882;-43,509574;-37,019632;1,02689;0,958457;2,767825;0,845773;2,273141;-1,30537;1,936311
