;RF0610;RF0620;RF0811;RF0812;RF0893;RF0899;RF1011;RF1012;RF1013;RF1020;RF1031;RF1032;RF1039
2005-06-30;127,242804;1235,67475;179,638284;107,783936;137,146968;128,044445;105,159356;106,375543;99,861479;92,279234;100,62312;81,728494;100,226868
2005-07-31;128,758495;1212,550299;181,011628;108,070254;137,677016;127,421683;105,142215;105,98028;100,245662;92,277329;100,651569;82,21638;100,860772
2005-08-31;130,130116;1193,529372;182,496143;108,281313;138,14399;126,674334;105,148949;105,419183;100,640284;92,247353;100,621276;82,547396;101,318851
2005-09-30;131,066713;1191,902432;183,827912;108,417531;138,538505;125,842982;105,159671;104,719873;101,009059;92,185025;100,52757;82,760947;101,59553
2005-10-31;131,33227;1211,648594;184,844361;108,510408;138,942662;124,976386;105,162155;103,951566;101,33299;92,123783;100,413289;82,934992;102,016483
2005-11-30;130,828194;1245,71216;185,416275;108,580058;139,367266;124,129583;105,138573;103,193463;101,622647;92,083546;100,328111;83,139075;102,67842
2005-12-31;129,775253;1281,617557;185,385113;108,579455;139,862659;123,276615;105,035141;102,48014;101,855489;92,056709;100,284809;83,406992;103,668886
2006-01-31;128,483287;1304,341129;184,75326;108,565221;140,424969;122,405789;104,868508;101,897111;102,043992;92,067429;100,316333;83,748205;104,920943
2006-02-28;127,235628;1306,216707;183,719932;108,617108;140,981634;121,485208;104,630581;101,469408;102,191114;92,118561;100,410773;84,123197;106,117931
2006-03-31;126,095861;1287,358823;182,554219;108,787798;141,463179;120,55403;104,310744;101,18275;102,299904;92,19284;100,528851;84,450563;107,05233
2006-04-30;125,186777;1253,576287;181,416793;109,0854;141,805622;119,685263;103,940691;101,033718;102,391009;92,280174;100,639319;84,669704;107,373135
2006-05-31;124,712009;1214,207047;180,473989;109,502694;142,039254;118,981745;103,574927;101,024588;102,47333;92,387582;100,721264;84,752468;107,058518
2006-06-30;124,874128;1180,930696;179,862924;110,050501;142,175243;118,494137;103,241155;101,104402;102,522326;92,518038;100,785938;84,709319;106,619818
2006-07-31;125,58068;1160,694806;179,700949;110,73572;142,209514;118,209358;102,999223;101,235991;102,534659;92,694754;100,8856;84,601432;106,326902
2006-08-31;126,470056;1150,473748;180,071712;111,490804;142,054733;118,074914;102,883412;101,360102;102,527202;92,929704;101,092797;84,49133;106,398577
2006-09-30;127,060399;1142,649395;180,918686;112,247704;141,687593;118,011058;102,881444;101,397662;102,482488;93,195212;101,414963;84,446706;106,884957
2006-10-31;127,086872;1134,172558;182,104002;113,013273;141,054725;117,977605;103,032091;101,359372;102,439072;93,492845;101,85196;84,546209;107,52544
2006-11-30;126,494949;1124,121179;183,383591;113,7256;140,156532;117,932478;103,314003;101,231589;102,402034;93,828816;102,355904;84,838949;107,863761
2006-12-31;125,400638;1107,904101;184,561833;114,317968;138,961521;117,862506;103,687333;101,016769;102,371533;94,200735;102,85809;85,308117;107,651061
2007-01-31;124,120319;1089,590637;185,602479;114,783022;137,523592;117,828704;104,158164;100,801566;102,385153;94,632081;103,317553;85,956868;106,642532
2007-02-28;123,031585;1075,709097;186,438606;115,125726;135,977712;117,909499;104,677394;100,644249;102,45067;95,116004;103,671415;86,748725;105,24746
2007-03-31;122,397074;1070,648603;187,033293;115,379643;134,436439;118,120424;105,162822;100,593391;102,544316;95,628684;103,849198;87,657491;104,006211
2007-04-30;122,092207;1075,780401;187,443233;115,628351;132,961247;118,480776;105,574059;100,715998;102,649014;96,16928;103,850234;88,639916;103,131841
2007-05-31;121,774928;1090,767449;187,768457;115,950374;131,66844;118,994883;105,869375;101,013315;102,730212;96,717287;103,724797;89,634996;102,711313
2007-06-30;121,204539;1107,860097;188,190833;116,422451;130,610332;119,662958;106,015198;101,465037;102,759902;97,239792;103,532539;90,541446;102,446794
2007-07-31;120,35298;1116,874433;188,943048;117,143601;129,722414;120,584242;106,04647;102,036719;102,757613;97,765808;103,355992;91,303181;102,080468
2007-08-31;119,451029;1114,35177;190,062596;118,083936;128,918034;121,793243;105,952468;102,620233;102,72432;98,302798;103,230544;91,861581;101,363827
2007-09-30;118,817683;1099,325585;191,437246;119,160125;128,15851;123,258659;105,745705;103,112228;102,669889;98,89366;103,229172;92,184482;100,374749
2007-10-31;118,673501;1075,347756;192,970191;120,222116;127,480132;124,88794;105,449613;103,445338;102,616692;99,55916;103,353151;92,268209;99,274251
2007-11-30;119,044739;1050,690079;194,398759;121,068187;126,918828;126,468612;105,059646;103,540205;102,564233;100,273658;103,543063;92,091981;98,390216
2007-12-31;119,703474;1034,402227;195,478138;121,594075;126,532026;127,795526;104,630695;103,388758;102,523147;101,016007;103,757553;91,694363;97,972761
2008-01-31;120,275123;1029,544439;196,062467;121,726722;126,330565;128,679417;104,190846;102,996893;102,499775;101,745474;103,946284;91,094548;97,982465
2008-02-29;120,450545;1032,07827;196,065003;121,431372;126,236377;128,93491;103,757761;102,392174;102,509797;102,417338;104,036017;90,354087;98,138492
2008-03-31;120,18528;1037,397151;195,293816;120,699335;126,1796;128,393446;103,402429;101,670548;102,583744;103,016902;103,981411;89,559146;98,227306
2008-04-30;119,586894;1040,052604;193,61834;119,553872;126,211693;126,977079;103,160841;100,906834;102,737613;103,549544;103,792309;88,803905;98,58282
2008-05-31;118,777372;1034,638309;191,052843;118,006105;126,305363;124,680521;103,009198;100,118919;102,959509;104,01413;103,517933;88,162515;99,413595
2008-06-30;117,735152;1021,81098;187,678745;116,1182;126,378863;121,644355;102,945408;99,342984;103,255596;104,414866;103,21115;87,721426;100,672271
2008-07-31;116,486166;1010,302809;183,660333;113,97365;126,393915;118,077239;102,927637;98,59404;103,612986;104,724125;102,881332;87,514462;102,363981
2008-08-31;115,043687;1004,256884;179,143142;111,681691;126,313486;114,211221;102,885233;97,878147;103,975864;104,91297;102,525397;87,515144;104,033819
2008-09-30;113,450441;1004,772711;174,418262;109,393989;126,111374;110,342899;102,809425;97,256;104,297263;105,008683;102,146888;87,664129;105,093787
2008-10-31;111,847535;1010,523661;169,740574;107,211768;125,73829;106,766289;102,679618;96,748338;104,537896;105,024792;101,777973;87,853236;105,136773
2008-11-30;110,521787;1016,911993;165,389889;105,205166;125,252332;103,751503;102,490339;96,361919;104,654822;104,978541;101,442116;88,007956;104,344333
2008-12-31;109,633512;1020,360462;161,677913;103,445553;99,416676;101,538092;102,278127;96,10933;104,664207;104,909999;101,180023;88,116282;103,136624
2009-01-31;109,23642;1017,155924;158,724543;101,950035;98,760185;100,235389;102,036486;95,958234;104,55347;104,868282;100,980997;88,197982;102,262462
2009-02-28;109,166216;1006,641323;156,538984;100,730934;98,140255;99,810249;101,77808;95,910285;104,333569;104,90713;100,852529;88,283837;102,414461
2009-03-31;109,193359;990,538035;155,113479;99,840186;97,632686;100,104012;101,545913;95,964283;104,043036;105,074499;100,853736;88,416619;103,711112
2009-04-30;109,063461;972,575548;154,362727;99,249709;97,285141;100,832768;101,350425;96,078014;103,729816;105,351214;101,000807;88,605611;105,533731
2009-05-31;108,714732;956,697479;154,125471;98,874679;97,149092;101,720709;101,204266;96,208275;103,449914;105,711101;101,254581;88,802977;107,125604
2009-06-30;108,192538;945,314963;154,238287;98,638783;97,268912;102,583461;101,158925;96,371736;103,27906;106,170343;101,551454;89,002279;108,123341
2009-07-31;107,620461;934,336062;154,408968;98,428483;97,755949;103,265285;101,181999;96,522891;103,227905;106,721925;101,800284;89,173259;108,263249
2009-08-31;107,054641;921,503722;154,460101;98,22712;98,739488;103,707541;101,256915;96,673166;103,282394;107,360731;101,944003;89,294852;107,886649
2009-09-30;106,557284;907,336373;154,354459;98,064964;100,277685;103,891501;101,380704;96,838406;103,449492;108,053892;101,948847;89,399084;107,369407
2009-10-31;106,123858;891,299102;154,159387;97,958611;102,276668;103,864844;101,500389;97,001117;103,685071;108,743944;101,793739;89,491358;106,956505
2009-11-30;105,665509;874,50275;154,073525;98,024896;104,558214;103,73753;101,64603;97,203412;103,951792;109,384013;101,532605;89,597416;106,746151
2009-12-31;105,05056;858,824242;154,30294;98,33822;106,887967;103,604855;101,831419;97,457577;104,200552;109,92485;101,226722;89,738063;106,366543
2010-01-31;104,190405;845,666224;154,993629;98,899738;108,974248;103,501117;102,028672;97,726566;104,380536;110,316797;100,925297;89,89788;105,464815
2010-02-28;103,142287;836,65073;156,115422;99,645592;110,66201;103,531598;102,286122;98,027191;104,467489;110,572977;100,694404;90,103203;103,836033
2010-03-31;101,982997;832,355099;157,546197;100,383405;111,923114;103,815072;102,616544;98,340797;104,457832;110,736104;100,604618;90,351925;101,435915
2010-04-30;100,821235;831,976492;159,170552;100,956805;112,699809;104,457376;102,990192;98,621098;104,356154;110,862522;100,690158;90,634193;98,767812
2010-05-31;99,797774;833,114984;160,851416;101,297112;112,987978;105,46996;103,399319;98,87029;104,195497;111,021051;100,909576;90,953711;96,496055
2010-06-30;111,534;834,702362;162,387916;101,376282;112,896573;106,766161;103,809511;99,08515;104,028459;111,252602;101,184426;91,272619;94,970157
2010-07-31;110,944509;836,97169;163,640529;101,195517;112,524685;108,148229;104,189132;99,265593;103,913927;111,555892;101,446273;91,553454;94,502887
2010-08-31;110,743422;840,662091;164,526365;100,807074;112,020737;109,469554;104,567543;99,46033;103,937825;111,951689;101,654376;91,781421;95,185522
2010-09-30;110,864605;842,325092;165,008945;100,228537;111,481535;110,60389;104,939221;99,681032;104,14237;112,406904;101,752449;91,914337;96,876808
2010-10-31;111,099673;839,89452;165,106167;99,489649;111,112888;111,416669;105,292155;99,909139;104,538154;112,862127;101,700945;91,94454;99,493813
2010-11-30;111,250775;832,772671;164,956982;98,710921;110,942767;111,926427;105,646469;100,169555;105,146188;113,343505;101,506552;91,947507;102,466842
2010-12-31;111,299088;822,295071;164,649572;97,992987;110,874563;112,141543;105,952974;100,440721;105,924276;113,858164;101,188475;91,971162;105,229075
2011-01-31;111,25025;811,132768;164,272517;97,421177;110,88909;112,052497;106,200743;100,698587;106,819129;114,414943;100,792403;92,034186;107,417706
2011-02-28;110,99281;801,35935;163,87197;97,040657;110,910993;111,634421;106,384119;100,923392;107,771232;114,965223;100,408265;92,17249;108,60274
2011-03-31;110,485624;792,828978;163,488601;96,861723;110,860539;110,954373;106,442496;101,053828;108,678677;115,420036;100,065891;92,374407;108,811001
2011-04-30;109,862676;784,744195;163,107719;96,81779;110,757991;110,079137;106,3628;101,089559;109,448657;115,761816;99,759339;92,606557;108,320616
2011-05-31;109,135813;776,589924;162,691503;96,918556;110,635661;109,11153;106,182775;101,084813;110,035208;116,015996;99,521417;92,881111;107,500448
2011-06-30;108,35887;766,365286;162,19467;97,126267;110,512252;108,083271;105,901204;101,044926;110,376723;116,19238;99,35567;93,2038;106,809768
2011-07-31;107,525812;753,718662;161,562786;97,405821;110,359113;107,048409;105,523095;100,978831;110,443822;116,315705;99,283909;93,537085;106,668472
2011-08-31;106,570917;739,286963;160,903551;97,738036;110,153081;106,065391;105,105491;100,923404;110,274242;116,412032;99,321222;93,894107;107,083008
2011-09-30;105,472112;725,262406;160,347589;98,101486;109,877449;105,185333;104,654453;100,864314;109,913402;116,488854;99,439098;94,25782;107,590769
2011-10-31;104,295483;712,985151;160,020503;98,530107;109,489589;104,498295;104,232178;100,813908;109,425875;116,606442;99,601524;94,591526;107,679103
2011-11-30;103,13415;700,656266;159,930394;98,978195;108,971182;104,025004;103,848588;100,736455;108,878166;116,752784;99,749048;94,834314;107,10962
2011-12-31;102,080054;685,959206;160,005082;99,352116;108,338743;103,744992;103,481386;100,584965;108,328195;116,910063;99,84028;94,940745;106,084888
2012-01-31;101,250437;668,711011;160,201429;99,621172;107,594717;103,732963;103,162404;100,399984;107,846724;117,114743;99,88099;94,927096;104,854587
2012-02-29;100,608005;650,612399;117,761872;99,745561;106,802753;104,032059;102,880189;100,197082;107,462283;117,395983;99,87947;94,830069;103,730347
2012-03-31;100,044099;634,472538;118,179266;99,737301;105,923909;104,504061;102,597161;99,984048;107,201735;117,750315;99,845595;94,714689;103,187452
2012-04-30;99,332866;624,259307;118,706586;99,669203;104,97504;105,018633;102,304302;99,81855;107,064212;109,201213;99,778424;94,661668;103,258967
2012-05-31;98,344947;621,632156;119,270373;99,550885;104,047858;105,415715;101,983888;99,741703;107,032042;109,567819;99,673519;94,718016;103,736091
2012-06-30;97,210962;625,630088;119,735027;99,350532;103,155831;105,590579;101,598742;99,74394;107,062652;109,849267;99,537156;94,887965;88,694084
2012-07-31;96,125459;633,946935;120,058293;99,0694;102,382933;105,491817;101,201884;99,863403;107,138002;110,014811;99,397733;95,23215;88,774658
2012-08-31;95,288069;641,647085;120,092273;98,663976;101,824998;105,052717;100,78372;100,04416;107,191524;110,017907;99,255493;95,70189;115,45333
2012-09-30;94,796164;645,735319;119,714;98,106079;101,56005;104,24942;100,341588;100,227783;107,167577;109,843775;99,094211;96,267532;114,20431
2012-10-31;94,653651;644,009393;118,875581;97,471346;101,581818;103,183007;99,899842;100,406483;107,072834;109,508456;98,924702;96,938577;112,842958
2012-11-30;94,696126;636,569002;117,507835;96,816131;101,7391;101,938582;99,431999;100,512521;106,895702;109,007664;98,748883;97,637508;111,564686
2012-12-31;94,675366;624,973306;115,639878;96,184553;102,034834;100,611585;98,933894;100,493958;106,631628;108,34234;98,556045;98,261705;110,729482
2013-01-31;94,458777;612,199992;113,348504;95,646055;102,47285;99,333567;98,438751;100,360696;106,312927;107,541823;98,363723;98,752161;110,317856
2013-02-28;94,127687;600,442819;110,761895;95,277568;102,996357;98,227995;97,928915;100,106101;105,946132;106,633657;98,170847;99,044252;110,260093
2013-03-31;93,881596;592,149966;108,101042;95,176238;103,586598;97,443741;97,431527;99,752706;105,551742;105,707559;97,981023;99,089955;110,169555
2013-04-30;93,895727;585,66556;105,589174;95,410049;104,165348;97,051557;97,027391;99,345318;105,180334;104,87872;97,848732;98,942605;109,645105
2013-05-31;94,318018;577,959128;103,46279;95,971005;104,588639;97,092005;96,722073;98,88185;104,849978;104,186623;97,826164;98,679723;108,688642
2013-06-30;94,967085;567,588218;101,933888;96,795767;104,836203;97,577032;96,533342;98,37782;104,567306;103,696715;97,954578;98,358761;107,664858
2013-07-31;95,551675;554,050383;101,133214;97,824162;104,942903;98,518637;96,460388;97,87329;104,354762;103,446938;98,253114;98,032849;107,075673
2013-08-31;95,873263;538,383297;101,07373;98,914469;104,884711;99,803687;96,445128;97,387804;104,20536;103,44261;98,664776;97,725635;107,240483
2013-09-30;95,748545;523,831464;101,597182;99,925963;104,59774;101,312228;96,470767;96,987796;104,111136;103,669218;99,122975;97,476312;107,919372
2013-10-31;95,127447;513,317362;102,4042;100,683174;103,98835;102,888232;96,519146;96,697916;104,043501;104,069039;99,554546;97,343981;108,525112
2013-11-30;94,179838;48,451772;103,210329;101,043484;103,126247;104,39285;96,534882;96,514667;103,955633;104,544438;99,87911;97,355908;108,650456
2013-12-31;93,199604;48,541355;103,83683;101,037605;102,096709;105,769569;96,559124;96,494374;103,852013;105,077476;100,048426;97,568387;108,013944
2014-01-31;92,314507;48,864892;104,124403;100,723405;101,009242;106,984399;96,588324;96,618393;103,707501;97,933826;100,05373;98,013436;106,664051
2014-02-28;91,599514;49,167105;103,963327;100,120282;99,92538;107,933034;96,615779;96,842942;103,513267;98,429642;99,924689;98,704041;105,178101
2014-03-31;91,063859;49,125728;103,318695;99,295535;98,927985;108,509166;96,689668;97,166895;103,29739;98,905275;99,710744;99,628918;103,997476
2014-04-30;90,758255;48,569099;102,237257;98,319975;98,137461;108,721254;96,797232;97,541807;103,05572;99,34055;99,468061;100,693776;103,559112
2014-05-31;90,753116;47,653429;100,831568;97,253137;97,700546;108,614777;96,934522;97,877295;102,766568;99,697081;99,24526;101,789669;104,183232
2014-06-30;91,048822;23,661039;99,31864;96,27064;97,617003;108,237329;97,136506;98,136737;102,441911;99,986047;99,11631;102,880093;105,533729
2014-07-31;91,492833;23,078502;97,889331;95,474402;97,849707;107,563759;97,407192;98,275141;102,070892;100,216852;99,108814;103,903182;107,04375
2014-08-31;91,84929;22,627561;96,673907;94,939674;98,346439;106,627615;97,729103;98,272505;101,636058;100,347655;99,234126;104,77613;108,258965
2014-09-30;92,086794;22,335088;95,831227;94,747145;98,970684;105,479029;98,128636;98,205165;101,184259;100,384532;99,504352;105,463125;108,760092
2014-10-31;92,358501;22,110239;95,41975;94,882247;99,597543;104,131325;98,560711;98,135536;100,746214;100,313771;99,897412;105,861537;108,408232
2014-11-30;92,769457;21,914772;95,472323;95,286889;100,189098;102,573898;99,0157;98,130544;100,349562;100,176447;100,349846;105,919459;107,33037
2014-12-31;93,497408;21,752173;95,943341;95,886913;100,733596;100,8934;99,493301;98,273508;100,034096;100,033376;100,765869;105,645899;105,546377
2015-01-31;94,714796;118,788254;96,70041;96,551384;101,190746;99,177853;99,932275;98,550424;99,797938;99,886223;101,02659;105,025768;103,486787
2015-02-28;96,484444;117,052888;97,632348;97,221561;101,543681;97,582236;100,32643;98,95485;99,652202;99,773634;101,055024;104,078613;101,73283
2015-03-31;98,48455;114,808425;98,582247;97,845584;101,736324;96,343962;100,659074;99,455495;99,58646;99,707627;100,835845;102,865368;100,667426
2015-04-30;100,287836;112,105743;99,452733;98,400328;101,719092;95,591382;100,90259;99,972318;99,590078;99,691847;100,417807;101,466266;100,39572
2015-05-31;101,415194;108,764653;100,16097;98,878689;101,463488;95,372474;101,040741;100,439676;99,659386;99,753006;99,875011;99,929167;100,348213
2015-06-30;101,763508;105,091947;100,658066;99,277549;101,010483;95,714536;101,104864;100,822796;99,809935;99,91734;99,293963;98,315783;100,243259
2015-07-31;101,595108;101,433622;100,895675;99,551406;100,288392;96,579442;101,093917;101,061586;100,010524;100,150827;98,716315;96,711848;100,064765
2015-08-31;101,246164;97,75833;100,878625;99,692405;99,226132;97,920294;101,062881;101,123237;100,23729;100,432525;98,216776;95,28022;99,652242
2015-09-30;101,041771;94,234788;100,644952;99,736331;97,882025;99,704783;101,048574;100,971496;100,435753;100,706778;97,870191;94,153474;99,304048
2015-10-31;101,121152;91,664431;100,226241;99,723564;96,401693;101,82996;101,049112;100,571512;100,544859;100,929465;97,693558;93,398441;99,331516
2015-11-30;101,526541;89,980554;99,711063;99,767005;94,986816;104,200694;101,113429;100,014608;100,564846;101,108728;97,696216;93,10554;99,772381
2015-12-31;102,014306;88,984009;99,12871;99,910551;93,680544;106,655303;101,248322;99,376683;100,497865;101,249757;97,902875;93,325379;100,448899
2016-01-31;102,136001;141,438445;98,502136;100,134911;92,577502;108,948292;101,409904;98,708599;100,349293;101,32731;98,29522;94,025755;100,952742
2016-02-29;101,66263;141,340368;97,869304;100,460107;91,717218;110,953654;101,585876;98,108927;100,161626;101,354642;98,805862;95,143338;100,587133
2016-03-31;100,742579;141,476007;97,274711;100,854788;91,212196;112,59037;101,731796;97,633704;99,948678;101,353845;99,332885;96,554218;99,258131
2016-04-30;99,612795;141,991466;96,6963;101,259312;91,050939;113,904779;101,782435;97,300548;99,709442;101,313087;99,772522;98,090183;97,662893
2016-05-31;98,461337;142,231254;96,173392;101,686956;91,135082;114,981592;101,743134;97,125049;99,447572;101,232889;100,055582;99,628835;96,605504
2016-06-30;97,360841;141,752598;95,744351;102,112823;91,30019;115,88381;101,584988;97,104292;99,151638;101,097317;100,186726;101,07121;96,396072
2016-07-31;96,322385;140,218605;95,443365;102,496945;91,521914;116,697049;101,311215;97,203425;98,810332;100,843393;100,21932;102,276035;97,112308
2016-08-31;95,460328;137,661799;95,396633;102,863961;91,789247;117,499474;100,996017;97,408783;98,467911;100,492731;100,255636;103,21317;98,63855
2016-09-30;94,733793;133,952328;95,680874;103,175098;92,162654;118,295965;100,664196;97,622122;98,156161;100,104018;100,35446;103,847196;100,536184
2016-10-31;93,976748;129,061325;96,297893;103,378504;92,757007;119,035194;100,344905;97,751953;97,872771;99,703496;100,554397;104,202198;102,46752
2016-11-30;93,128425;124,020879;97,189556;103,442146;93,593127;119,686952;100,093813;97,751757;97,640468;99,326489;100,852521;104,352538;104,199485
2016-12-31;92,31543;119,823541;98,21133;103,314216;94,753143;120,187494;99,883604;97,569084;97,441193;98,958073;101,210354;104,304835;105,581463
2017-01-31;91,737054;116,370515;99,220033;103,010643;96,237025;120,50953;99,724289;97,23441;97,268408;98,615792;101,574437;104,117395;106,616849
2017-02-28;91,369281;112,835501;100,124871;102,569889;97,957575;120,651297;99,620109;96,806519;97,115552;98,309956;101,901166;103,812238;107,267214
2017-03-31;91,048041;108,661904;100,856714;102,066525;99,761948;120,611505;99,545215;96,330031;96,968957;98,029418;102,161901;103,406545;107,434117
2017-04-30;90,724247;104,298612;101,361911;101,58444;101,487065;120,335535;99,518466;95,895455;96,840559;97,803399;102,321018;102,922462;106,833245
2017-05-31;90,396274;101,303848;101,545152;101,151563;102,963802;119,837995;99,555139;95,611112;96,755662;97,676385;102,345736;102,36058;105,574709
2017-06-30;90,072453;101,05203;101,356728;100,792897;104,079001;119,182249;99,651957;95,522609;96,703023;97,653284;102,213672;101,716403;104,032394
2017-07-31;89,864834;103,558937;100,819656;100,551348;104,723084;118,47793;99,811814;95,659962;96,681162;97,771523;101,96948;101,030396;102,49083
2017-08-31;89,833808;107,619471;99,966876;100,43389;104,893362;117,83785;100,0156;96,025776;96,689046;98,058677;101,667493;100,291614;101,044563
2017-09-30;90,023943;111,037893;98,886524;100,446478;104,651153;117,298404;100,20607;96,592253;96,701468;98,492054;101,352149;99,461914;99,757107
2017-10-31;90,460777;111,701226;97,754134;100,656186;104,105122;116,918644;100,383133;97,337101;96,740365;99,070354;101,105532;98,575409;98,629525
2017-11-30;91,0993;108,528299;96,699626;101,070879;103,325271;116,691192;100,513063;98,184432;96,79661;99,720096;101,007737;97,656165;97,757674
2017-12-31;91,72545;102,248967;95,820909;101,642908;102,383547;116,523709;100,553671;99,005822;96,849222;100,343914;101,083122;96,710093;97,30099
2018-01-31;92,267853;95,598844;95,192435;102,356832;101,375859;116,355369;111,562463;99,751318;96,912674;100,884113;101,313584;95,803121;97,258606
2018-02-28;92,748733;90,952301;94,808734;103,164199;100,359185;116,081324;111,511656;100,352602;96,978257;101,286555;101,659753;94,987804;97,632706
2018-03-31;93,130941;89,286683;94,611277;103,984218;99,381554;115,574771;111,436066;100,761024;97,035439;101,486136;109,351242;94,293935;98,423958
2018-04-30;93,319727;143,278264;94,544969;104,78987;98,488025;114,774019;111,36912;100,965023;97,082191;101,42382;109,718747;93,767056;99,485622
2018-05-31;93,281744;144,799994;94,572364;105,556583;97,721766;113,641171;111,326126;100,977765;97,096798;101,069899;109,99709;93,459086;100,445907
2018-06-30;93,06981;144,573823;94,623488;106,231284;97,144234;112,217518;111,276779;100,823708;97,053686;100,43871;110,123925;93,357314;101,169749
2018-07-31;92,695626;141,816735;94,708677;106,840773;96,822669;110,57326;111,2324;100,575988;96,971178;99,606676;110,06425;93,450381;101,653888
2018-08-31;92,319055;137,321127;94,822925;107,357603;96,79346;108,838674;111,155842;100,269464;96,840383;98,677118;109,79173;93,698745;102,063893
2018-09-30;92,16319;133,148982;94,876691;107,745273;97,075411;107,140746;111,010444;99,936272;96,653854;97,731897;109,316974;94,032389;102,552517
2018-10-31;92,290221;131,040926;94,873859;107,961983;97,615695;105,604808;110,809202;99,653988;96,446017;96,871245;108,715321;94,409876;103,034374
2018-11-30;92,521228;130,989916;94,836127;107,940166;98,39105;104,334988;110,534831;99,426336;96,22698;96,174059;108,068557;94,722864;103,253693
2018-12-31;92,71094;131,96357;94,843092;107,68782;99,364877;103,422972;110,208556;99,259285;96,002927;95,684666;107,47547;94,915519;103,195307
2019-01-31;92,774061;132,252203;94,96862;107,255246;100,444949;102,923217;109,863431;99,151753;95,784808;95,425084;107,033147;94,94429;102,730578
2019-02-28;92,582119;130,690156;95,245888;106,695679;101,551772;102,779966;109,506401;99,063605;95,566838;95,356316;106,789388;94,752891;102,005579
2019-03-31;92,214615;127,21355;95,645449;106,093893;102,597594;102,856337;109,171738;98,98351;95,356097;95,431271;106,74255;94,350722;101,309448
2019-04-30;91,853737;122,323719;96,1141;105,509166;103,519893;103,024935;108,901739;98,895546;95,154284;95,600426;106,881406;93,77347;100,796808
2019-05-31;91,775825;116,676629;96,594583;105,012408;104,265957;103,166311;108,715802;98,7842;94,97088;95,825622;107,17451;93,077422;100,536406
2019-06-30;92,147015;110,735013;97,033554;104,677619;104,81742;103,128394;108,619939;98,631733;94,814167;96,061389;107,570809;92,331023;100,309076
2019-07-31;92,875434;105,348788;97,333376;104,525157;105,175722;102,815488;108,589973;98,431443;94,683962;96,306697;108,009765;91,580454;99,815603
2019-08-31;93,575719;101,075977;97,411252;104,600304;105,347378;102,114687;108,58685;98,174085;94,5693;96,527385;108,412986;90,832672;99,19795
2019-09-30;93,821049;98,305093;97,275445;104,960711;105,30071;101,032956;108,628857;97,894525;94,468677;96,696763;108,76127;90,125296;98,609543
2019-10-31;93,46464;97,112466;96,93333;105,619096;104,997957;99,656188;108,722573;97,614962;94,357879;96,795581;109,03852;89,483703;98,24516
2019-11-30;92,597173;97,475932;96,432329;106,5538;104,409671;98,109556;108,862705;97,353687;94,211367;96,814144;109,243089;88,932993;98,23977
2019-12-31;91,442099;98,380362;95,877262;107,736865;103,550927;96,597491;109,080149;97,149776;94,041393;96,783322;109,395577;88,508661;98,590264
2020-01-31;90,315158;98,416483;95,388103;109,075587;102,464151;95,30866;109,3566;97,009029;93,848574;96,719173;109,525628;88,210814;99,224067
2020-02-29;89,591185;97,163061;95,067083;110,456168;101,27465;94,395805;109,649731;96,907214;93,635366;96,650449;109,657662;88,04894;99,872434
2020-03-31;89,499504;95,172866;94,962278;111,755534;100,10631;93,997262;109,953349;96,844964;93,422519;96,622119;95,272704;88,041013;100,056948
2020-04-30;89,913396;93,096293;95,084522;112,869164;99,091712;94,15875;110,220515;96,810253;93,21921;96,658693;95,397764;88,167248;99,756004
2020-05-31;90,473931;91,373549;95,399126;113,7293;98,339194;94,885323;110,398477;96,787975;93,018012;96,756938;95,512668;88,399721;99,377077
2020-06-30;90,830995;90,180677;95,843155;114,307661;97,894311;96,11161;110,493143;96,781919;92,836648;119,308921;95,602988;88,719797;99,338102
2020-07-31;90,869516;89,13996;96,307559;114,624315;97,723573;97,699365;110,511991;96,775932;92,684834;119,549778;95,642314;89,108789;99,907052
2020-08-31;90,609497;87,765298;96,661958;114,705641;97,795351;99,494883;110,466929;96,74148;92,562316;119,787082;95,612873;89,543269;100,916046
2020-09-30;90,166218;85,763058;96,805105;114,591501;98,054173;101,282056;110,382093;96,682382;92,487813;119,990479;95,545743;90,029694;102,058689
