;RF0610;RF0620;RF0811;RF0812;RF0893;RF0899;RF1011;RF1012;RF1013;RF1020;RF1031;RF1032;RF1039
1995-09-30;289,851665;3110,44903;250,902215;113,362671;121,659716;122,748214;108,606904;105,958695;72,994731;98,403469;106,441467;50,250436;237,835778
1995-10-31;304,611332;3087,274847;226,017685;119,176051;111,464084;119,712359;114,401585;111,366806;76,798075;87,354912;96,175549;59,855589;132,840153
1995-11-30;313,862697;3110,667655;218,265623;102,726493;104,963484;114,533526;107,585613;110,68778;79,406513;92,101736;92,450338;59,690308;85,93533
1995-12-31;286,36427;3127,720355;154,798839;69,740753;129,550739;91,872338;103,974134;107,9997;71,159398;91,326265;74,471603;62,112899;54,155753
1996-01-31;286,612754;3215,315851;217,419412;78,577509;125,659278;135,189688;118,674433;111,659655;80,740669;79,269899;97,621205;61,292082;53,476251
1996-02-29;250,372856;2891,16879;206,163188;72,887825;106,687208;126,088198;102,971947;100,89582;79,743289;82,241007;102,910068;62,162181;45,604665
1996-03-31;272,084334;3152,789283;198,879827;97,29642;119,691997;139,550974;108,398883;109,214601;74,005826;94,415064;107,363679;68,407611;43,44306
1996-04-30;262,901913;2819,970121;201,249525;107,065904;106,752376;126,414145;107,30778;117,166727;79,950745;87,102987;109,680906;88,683137;35,687575
1996-05-31;266,584649;2819,897247;200,528539;100,001847;93,890224;128,748395;114,245728;115,377131;78,781684;84,75177;105,750455;86,498734;44,72503
1996-06-30;253,412118;1673,569529;197,22591;110,998088;103,653087;134,285137;105,098146;104,982017;74,716045;100,743209;108,268087;92,211829;134,103881
1996-07-31;258,726519;1426,15962;220,652363;117,648977;92,506804;150,376314;121,116937;116,385722;75,830993;96,097946;64,598439;70,760141;175,76667
1996-08-31;251,55926;2262,762197;150,104824;74,365533;64,237071;78,226309;117,811702;107,399116;83,058834;76,989808;101,478665;55,128403;221,177502
1996-09-30;236,868536;2569,637934;220,986647;102,298046;119,531556;130,686523;113,824295;112,820906;72,987545;100,801101;109,03495;56,347838;248,194743
1996-10-31;237,244853;2507,912988;236,756735;113,919255;125,671219;138,585613;120,719758;126,008128;86,074265;91,643376;100,897035;65,220287;139,787408
1996-11-30;225,949599;2496,763145;190,778935;83,395174;120,060965;114,594483;103,848253;113,538122;73,97182;91,979332;92,327475;54,576002;90,644921
1996-12-31;228,349697;2544,93338;170,798344;69,779932;104,602388;95,013207;112,398867;123,863878;73,036774;95,730863;78,063312;64,843264;56,659133
1997-01-31;221,314581;2516,512213;196,998043;56,874806;136,186419;117,907056;115,975157;119,69753;79,210041;80,991118;99,740901;70,758327;53,732085
1997-02-28;204,656092;2277,41003;201,724333;85,552624;126,90108;121,078924;102,084783;105,691907;76,423213;81,356402;101,803147;60,728368;45,403052
1997-03-31;218,686107;2524,38269;209,19514;96,756635;95,948603;126,989306;109,186225;113,134772;71,458285;94,795476;107,796262;70,274945;43,251821
1997-04-30;209,282493;2493,19228;248,329281;115,522465;125,683296;130,253878;122,084276;125,773894;81,347899;92,52293;116,505746;81,549858;35,671743
1997-05-31;213,241002;2315,815044;195,148787;96,93547;101,160598;124,59377;109,574906;115,276469;80,26447;84,428942;105,34764;74,325337;44,767816
1997-06-30;201,068154;1931,473407;213,815427;114,916502;130,974371;131,618078;107,630169;114,169624;77,187902;103,19072;110,898411;82,939053;131,832287
1997-07-31;217,820004;2491,443285;216,206173;118,520609;121,302286;144,136522;113,472384;116,849;78,508415;95,749415;64,364152;70,221339;171,93146
1997-08-31;209,190568;2381,766728;147,946422;75,179634;79,509816;75,335686;105,008055;100,718682;80,161253;75,614707;99,666178;71,474839;215,402148
1997-09-30;210,613965;2196,883388;240,294945;113,337576;137,135365;121,7526;113,396361;119,380898;79,230891;102,103436;110,443666;72,45874;242,574746
1997-10-31;221,294472;2229,16692;240,035176;118,10866;130,482805;143,843774;115,541843;123,899224;89,482622;94,102169;103,604107;73,501581;137,811918
1997-11-30;207,767171;2171,377212;210,390227;89,234722;111,976996;114,783014;100,619971;107,45288;76,775372;92,969168;93,321051;62,068644;90,126856
1997-12-31;221,597537;2288,559873;183,938233;72,576722;133,814493;100,5929;116,948487;133,517268;80,259367;102,495484;83,579496;71,388999;56,70189
1998-01-31;214,924374;2194,770019;194,708044;76,658117;139,708148;128,553798;111,787535;114,56514;79,657828;82,098518;101,104672;69,533908;56,743968
1998-02-28;194,594641;1977,457399;195,453045;87,32358;108,991623;123,12388;98,474183;107,840839;78,662942;81,516999;102,004104;62,922349;47,947358
1998-03-31;213,436342;1917,189948;231,007478;106,686976;127,321388;131,962538;114,97439;124,32791;77,599287;101,210688;115,091296;75,902685;45,054742
1998-04-30;201,593849;2076,639986;200,833049;103,267513;96,864686;153,765031;115,227419;125,993717;82,134798;91,859122;115,669876;79,807561;36,938542
1998-05-31;206,632474;1638,808254;167,436681;94,711985;107,395135;123,026422;103,485039;114,7542;77,562851;82,595235;103,05959;88,04336;46,148147
1998-06-30;196,490589;1438,038211;204,744327;119,782666;113,123518;134,746693;109,317334;123,644847;79,559961;107,638786;115,678714;91,158831;140,707078
1998-07-31;209,855586;2083,490217;208,561381;114,295897;102,079416;151,611894;110,156256;119,432535;83,999128;98,830449;66,435262;77,871889;180,203707
1998-08-31;201,892605;2120,36486;138,634165;76,699048;83,523134;79,251615;106,497997;109,024126;82,002342;78,680508;103,707135;66,997995;220,409204
1998-09-30;199,753918;1965,943182;237,097214;116,310018;137,603674;141,612403;111,265444;123,880916;79,044096;105,369622;113,97665;59,50886;252,911714
1998-10-31;206,343773;2143,539043;173,6809;114,478987;124,870174;144,416476;106,075472;124,666184;85,315167;91,743137;101,006869;67,027155;140,853016
1998-11-30;204,816961;2127,433714;182,612307;92,870729;132,235155;126,771969;105,490802;117,145565;82,412464;93,865997;94,221279;60,255414;91,998793
1998-12-31;203,6995;2062,065029;158,180477;79,977992;118,86512;115,61275;113,576421;126,469028;87,775113;101,19746;82,521026;70,114145;58,617807
1999-01-31;198,446863;1901,230369;170,474748;78,820003;133,357619;134,312722;104,714727;110,280542;82,849353;78,458671;96,622188;60,313229;57,989309
1999-02-28;179,060795;1775,958607;171,680926;81,934859;123,234232;127,939163;98,860714;106,079996;80,103402;81,775046;102,327009;55,966658;48,702103
1999-03-31;194,422282;2136,688813;205,218099;111,131404;126,725653;139,570307;121,660768;130,048162;86,302778;103,346399;117,519913;73,304414;45,986901
1999-04-30;180,567499;1703,448192;195,660825;107,97283;110,367303;131,151166;105,728653;116,861377;83,660421;88,528834;111,476344;73,56942;37,730602
1999-05-31;167,69947;692,893493;185,356171;100,849199;118,367785;121,694546;105,797469;113,37503;81,079613;83,697204;104,434594;71,802204;47,176689
1999-06-30;179,585053;1448,022057;213,94718;129,144819;129,847279;149,202349;108,12799;123,320456;85,524652;107,922747;115,983881;75,896778;138,879595
1999-07-31;191,029685;2126,777841;206,700362;116,892154;120,345009;145,48538;105,10547;106,599032;84,3428;95,761588;64,372333;73,999558;178,338349
1999-08-31;188,918288;2033,206612;155,318403;86,343199;85,140344;82,65983;111,178612;104,265861;87,121664;79,132713;104,303187;64,647533;219,494778
1999-09-30;184,062076;1996,696343;247,063735;120,295492;140,67008;137,498085;109,60732;113,995311;84,612103;104,798787;113,359181;71,166717;251,23016
1999-10-31;193,574851;2090,559071;206,288062;113,980981;126,12654;129,80759;106,531136;115,230781;89,361166;93,152302;102,558329;65,177188;142,804315
1999-11-30;182,460574;2004,785444;183,878114;102,764214;126,922671;124,867264;111,405464;110,919007;91,835101;97,278326;97,646524;65,079078;94,176814
1999-12-31;170,162766;1965,360184;165,865133;84,927351;144,653728;121,79242;112,693552;118,394413;82,592058;100,912646;82,288774;69,314319;59,942691
2000-01-31;173,337043;1965,068684;186,880883;84,395625;129,78836;123,546279;107,656687;108,316949;83,678174;78,738811;96,967176;60,686634;58,68556
2000-02-29;165,050888;1900,355872;185,42926;104,936188;131,921004;124,099483;103,667449;106,980071;81,245225;83,963255;105,06516;62,206632;48,989997
2000-03-31;176,771294;1948,890481;214,648386;122,921613;123,170885;138,668906;116,742342;122,270849;89,350868;103,032599;117,163081;78,650015;46,62386
2000-04-30;151,346919;1713,650663;175,185621;108,344718;121,037636;122,343709;102,071286;107,629067;81,401696;85,815289;108,059429;66,036655;38,353215
